from_addr,payments,recipients,usdc
0x118a5d574c584ddd20286ad67e302eb5d8998052,1,1,116.000000
0x1199bab5b4aef118f34af4b9de72ac12ba44d1d4,1,1,22.520000
0x11a0674b11dc2e3f65ea2d7ea16b17952fd6755f,1,1,5.550000
0x11b17cca20f5801298ff28a5520bebb82acaf0ee,1,1,0.010000
0x11bcc81825313638ba8f8a26fd2b0746295e94e3,1,1,23.520000
0x11bddd2dca6174d6b5baf78297966a416da79482,1,1,31.069431
0x11be0bff208550144aeefb38f54af0f736a8328b,1,1,0.540000
0x11c4198520d46d1378996339f50bdec0dc910a99,1,1,0.100000
0x11cc757bdd2c323ac633dea3fb49bc02f825930f,1,1,0.300000
0x11cd3b387e769797d242723bb82145559d682a4a,1,1,40.450000
0x11d6eda8c513b1d9bade9efe677d5618566ce6ad,1,1,0.100000
0x11d7ca8d731ce27560d11806f7646e5a178b3251,1,1,57.740000
0x11dd29f84f97bb9fc6fc3e58e7e9505786a6950b,1,1,0.010000
0x11de258586ea5f2e2553337b0f388148d9e377d3,1,1,117.360000
0x11f59903d420c95e996d0960e6534c726581e2db,1,1,0.010000
0x11f5c1c918cd39d08cfe2c279f43242a8e8190d5,1,1,0.050000
0x11f6684a9d8acde2f0d406b7614e6b394e828885,1,1,3.200000
0x11f72af56b08c40322e35c9471dff07d43e095ff,1,1,0.100000
0x11f9fddb45592641a0a91599bb302a5acd3a1f1d,1,1,30.000000
0x1201e8d711d24efbd4f820b69d29ffdd63337302,1,1,0.295000
0x121585cd592ee0ddccc226440d65ada8b81d7feb,1,1,1180.040000
0x1221d8514a5122382e98a5af79db9710468056e0,1,1,29.428320
0x1231b4b8e749cda9270c73463ebbac9b179c07f7,1,1,20.500089
0x12398054d8d24a94704f9975d15dce065bc497b7,1,1,114.520000
0x1245af7ad5da4c3e353927f78e169f8bec6320bf,1,1,0.004000
0x124811a4ed0be8403425b7ec3e01e1cf84c6133f,1,1,118.100000
0x124d8ee3a4136c4a868d31c0b1c4958fc70da947,1,1,0.005000
0x127f75569897a3aa7e7eaf4c06cb602f9d825001,1,1,0.003000
0x128161865d4c04b84acfd9e06cba8a139c7ba0ee,1,1,0.010000
0x12901df7fe6476fcbe245b6c5dbfdd3332e49daa,1,1,500.000000
0x1293f85a807219b38ed7b89b72f24de215c2d0a7,1,1,19.930000
0x12ade1cab77ebab5d6814bbf4d21f380518185d8,1,1,0.100000
0x12d044c5ab76250bec94c0142723cdb8bdab82cd,1,1,20.400000
0x12d848b24dc31a524fde05e16859ec5e1855f758,1,1,0.002000
0x12e798789db9cca157487e083e9356418e54e899,1,1,0.005000
0x12ea92524c4425bf40d771deb1de1d13dbedd762,1,1,55.370000
0x12eb4060b48ae89d5d50b9ad12da9f1ad490fe85,1,1,100.000000
0x131b6234eb6ffd479bff594640e4f7a266ece56a,1,1,11.070000
0x131ca89ab6fc7cb5852d52e0f40499da7ec67f79,1,1,232.460000
0x13263ffb12a7106409a7545765a1c89982d0ee5b,1,1,0.100000
0x132aee602ebe4c22ef09c39227279f122a9cd57a,1,1,0.010000
0x134e72acc314418af24b8fd9381b56243a6b9c5b,1,1,29.730000
0x1350f2e24f376f8b7c0db922513a32b06d5994a4,1,1,27.720000
0x1351f31864d8434665dce3f8eccd55ced2fdcb24,1,1,91.810000
0x135e1d270ebcc542a2d24bd16a4c04a9aa2f0e5e,1,1,10.920000
0x13682e298d8d2c8573ac153668b7a7ebc12c8a37,1,1,57.850000
0x1370fae8367ddf5344c4f2bbc937d3415b3dff64,1,1,2.010000
0x1382aa77750a4a4cc793285e766de9cca0039e7a,1,1,0.100000
0x13851e0b00c4a207479391dc28efefdbff5ec25b,1,1,10.840000
0x139cdf7c53037742cf445b98013b45a615cc65d2,1,1,65.690000
0x13aacd306268949b4afd010bcdfdf9ac08783a32,1,1,9.990000
0x13ac584d419d86f6d01d929a06bfde9d924303a7,1,1,57.800000
0x13b7b4c8dcd24037ca31433203e9ce84be37a9ce,1,1,0.100000
0x13bfb0c3f2825368cab4e7cb72e8551338cb29f5,1,1,4.960000
0x13d32be1a5c8c1199c58e339a6103ad2d02de109,1,1,0.010000
0x13df3524c5042a203caa5af81ad7f0715c5e4b64,1,1,0.010000
0x13e1a2a17201f7b1a6192a6bd381048403394491,1,1,102.000000
0x13ef42d27b835ea5265a25225616c79e9ba3eee4,1,1,0.100000
0x13f8a75338d5ebc540f92dd0d5fb4efda094c8d6,1,1,102.000000
0x13f940ba9084b23c7cd2ce769198de1c62a1a195,1,1,30.990000
0x13ff276b3b3cfae3b12b69391849215c9cb3efe1,1,1,0.100000
0x14004a0f9c3ffa5cb380cffd2835ff487161b8bd,1,1,0.001000
0x1414b5118f0ab5c3edf784f4cf0d8a8cbdfbe021,1,1,13.433678
0x1434a48b218b46e1526c4f0df717def3e74b82c8,1,1,1.140000
0x1449aeb8dbb50164b5827e0541fd7a81e4ac99c7,1,1,284.410000
0x144af0bc6b46fcb9cbe0ebd841a51b045a79bebf,1,1,0.100000
0x144d29d1fbc33fe772caaa9682164260a1fc1686,1,1,10.000000
0x145103dc277c9313aa958195b44e18d02afdc00e,1,1,0.010000
0x1461e0214e880e31cc33a82eb931a0476d7ef3a5,1,1,35.410000
0x146b28f81a1545f29b72f9b0ef36058e6c80bed1,1,1,113.780000
0x146cc8fdee3200a908c3976445719478aeb6245e,1,1,0.050000
0x146f6500ad5ee2a3197489d4e24a5eae1eb35a25,1,1,0.100000
0x14822473e77fb11997b797f104322728b312bceb,1,1,29.070000
0x148c7c339deb031170a76f5d11be0cec9418a12b,1,1,0.010000
0x1497a33072bc01833a79ac406ef346ad5f09a9b4,1,1,29.230000
0x14af68858d159b64fde0127dfe8be3a37442b08b,1,1,172.900000
0x14caad7d9444c92b8416078240da300b1cbd33b8,1,1,0.010000
0x14d1640aea0b1767ac7e98d23614a169877a6a78,1,1,23.540000
0x14d23fa34bfb3528fe3ac5f6b3e1da1ac63fe81a,1,1,108.200000
0x14ddd5c6a5c2d02426985043b0bb53e505af6a58,1,1,10.000000
0x14e6c4d28f5cb7621493405f0a29358a5e24b956,1,1,0.100000
0x14ea79b24ab5703763f9f28cb2c3d9436fe46232,1,1,40.810000
0x14f0887def5888649f2800d1ab5a7bdef2c6f946,1,1,0.000029
0x15070f4d386da0ef4e66a780e34a4578320aa8aa,1,1,0.100000
0x150996176f9e6033709832bc0544da4b3ff31e08,1,1,22.050000
0x1514ea1cafcfbabf8dbcbf62d49d8826797fa323,1,1,235.060000
0x15169c642edf7b85c18c81a1a99b9923cf93a416,1,1,0.100000
0x15279f16ab397fc6d3407298778f172e9b6e4638,1,1,0.005000
0x15391057617c5b6a336efe83c9ec2268e177d9a2,1,1,7.820000
0x15454c1e145c7b017fb346ee666b52e205786b74,1,1,34.820000
0x15534ba3687ce690c797757d4878b4172f8dcb7c,1,1,100.000000
0x155e2655428969ed1605210ea1665587fd16ce6a,1,1,0.003000
0x155ed304b94d63d38f018ebc991fd82a5ffa9795,1,1,0.100000
0x157b7f4d7a78e8cc3c08c80fcade6a2b242aa04b,1,1,15.970000
0x15964005d29f15c6e17a0af4e1ed2761fde301a8,1,1,0.100000
0x1597649f51e3f7844a5edb80e907860a32eb8707,1,1,0.010000
0x15a6ae1153144dfed0ba22491325fd24be119d82,1,1,270.300000
0x15db06c80f1788bf9921b2742da718f9f1a4599a,1,1,147.110000
0x15eea2c98113596db4ba190360d32c377c75efcc,1,1,35.630000
0x15f79bed3409990ab4e8ac479e54520fde0308d6,1,1,11.170000
0x15f8148327207a41dfb415b9c2052b1e50ae6650,1,1,0.100000
0x15f8e82da94331746f78bd858f7450f4cb651021,1,1,0.100000
0x1601c00ab6b8e00b9d26210f70f78c37c7365940,1,1,150.000000
0x16080ef0876af724d70cc42c9b98a0c89d47b8ac,1,1,0.100000
0x16134e8c50b56eb53689d3af766eeac9321df8e4,1,1,0.001000
0x16402a9e8d5e73b41b0732814d37650273b16811,1,1,0.010000
0x1648a4b0cd1bcf191ec88c7629bb9dca11d267a2,1,1,0.010000
0x16499ffbcd524be469472f8c710b94c8f565bbdb,1,1,0.100000
0x16554c9cf0b2d032522b58a1109f83abc29508bd,1,1,274.300000
0x16597e4dbc2051268b4ebc8499db879b732a144e,1,1,0.010000
0x165b99ddf11625baaa543b9dd3296be2dca01946,1,1,0.100000
0x165d61c2e987c12c11bdc01ae4d2059cbb3904f1,1,1,0.000010
0x16647f54989dd7d46a2b0dcdf16dd388fc960530,1,1,0.010000
0x166d70e38bfed6f416d5d398314f1dc923474309,1,1,162.240000
0x167044ba3f851b1ab2a1d7fbea3d849c45d55971,1,1,144.150000
0x16745fe23a5efe75f34501dfa8871e4ec142d2d2,1,1,1.210000
0x16780a898115ff4c48374712fdc7458c5fee4761,1,1,10.000000
0x1678287b238406e0b53869b5b3170891f348ab1d,1,1,50.500000
0x167ad9feed6eee8618794da51bde6d7eb3635e71,1,1,0.100000
0x167b4a7e53bd041c7346d38539d1ec5f96e395c2,1,1,0.010000
0x167c3933615c7a462cf050f79e5432cdd8822a1a,1,1,455.440000
0x1686b3f39bc4bff0f6c4b3edc2b5e8085a616234,1,1,0.100000
0x168972048fa1e1b000fe3d4f4c158036774b3a01,1,1,17.250000
0x168fb9638714b37d545aa383bd5dd629b20302b4,1,1,5.977992
0x169cc780913bc06b82d066011a4731e824070200,1,1,0.010000
0x16abf28fa7da672cbe1e299c73a727c80a242f57,1,1,0.010000
0x16ae4a061d001dccef031193576b955fc135f660,1,1,71.349864
0x16d7cb7628fbfd1415e4ebb89804b6e6f824e725,1,1,11.700000
0x16fe5bdb519a6beebe70a3ecafea3d736fd5fa88,1,1,58.790000
0x17093f0c71f101a8ee54528e080bf6e7da66c1f9,1,1,46.380000
0x17154c89229bb1ef5f03d3d36c66d0604b88cca2,1,1,0.010000
0x17224aba081f381af9127bae61cf4b4b78c3266a,1,1,35.290000
0x17248f2e15296839a5b81c64797c2029f6fce20f,1,1,28.510000
0x1724fb45ac0fa7ec7c1e2debb32cb485d2794169,1,1,50.000000
0x17347694f2bc24f781dc76e32ff3af36448c9104,1,1,28.680000
0x1749aa1978052442a3c9a32b8ddaf81d415e2e01,1,1,0.100000
0x1750fd1f98be092193bb08bdd14ea3bd06300a11,1,1,22.946272
0x176299c1a1ea94490085b871ba76ae38d8f03f94,1,1,0.100000
0x1774df8ebb09bfe849c066db173648fac2c1b4c5,1,1,58.870000
0x1779f9b6cc45bcc58242ca4335fe38356faf76c7,1,1,0.100000
0x178a2fd66644f9f196ca39fc1c8667179cb787fb,1,1,0.100000
0x178b4c0657171dfd12c7bbd980492fcf923c1b10,1,1,16.410000
0x178f460c176d24ecfe041dda9368fd6b26115d48,1,1,50.000000
0x17a529297c5ac6757465e969857daf928335ec96,1,1,0.100000
0x17b7d1ac3874d5765eb1270934bdfa2a8302f01d,1,1,0.100000
0x17bd17eeb2e764e5afdb742d4b2acdd4c7520e97,1,1,39.980000
0x17c26957b8e738b55f8a95f0902fe6adbcb7b538,1,1,0.100000
0x17c7cb562756f974cb42fee42ea36fd3d3810035,1,1,57.680000
0x17e02e54829d5bc884328bf12bb94bcb65ed4fb8,1,1,116.090000
0x17e7dd4a9158e965d4c1e7527c9f1e4fc4dae6cf,1,1,230.000000
0x17e872287937bf43f0f6910fdb11abb8be0b9235,1,1,22.610000
0x17eb40a68c03c04ae76ad2d0786fec4217b2b85f,1,1,15.780000
0x17f1f0eaf36e6d2d56c911268b9d4737a0de5d4a,1,1,0.005000
0x17fbd3fd8822477a6f46b19bab5febb1af7e6683,1,1,0.100000
0x17fcdcb138e1bc8d671405bbc008efdd9bcd9d5b,1,1,232.100000
0x180254a6e0b1d415d6087691583e7e974cec401d,1,1,0.010000
0x18040086e3cda609c66b2ee1c33a89979b8e6678,1,1,0.100000
0x1805b91ba79ff2586ef31de2efb6b658b1430cea,1,1,221.400000
0x1829cce609526db15e4a102a634c413105a379f3,1,1,0.100000
0x182ee879407159a2cf8d50fffc5df90712262af7,1,1,0.100000
0x1834ed3717ee3b0ff1f4122c1a45b220c4f22d46,1,1,582.530000
0x183a79e36bf1a5a6da0706fed468e228abdefd9d,1,1,626.150000
0x183d9d9a60274d9628188272a3324fe3ec716ac6,1,1,172.610000
0x184ebea9f07589284d68955492a5ba65b6bb7bae,1,1,0.100000
0x185455c5f6a795f3f3394ec02a92012f129a734c,1,1,0.100000
0x1874af8157c74776a9e2a278dde346e58e36cd81,1,1,0.005000
0x1876a7900eaa5415871806f74277a5fee3c9bc72,1,1,0.010000
0x1881a9ebbd5a358484b6515683b97460b2d0b74e,1,1,59.390000
0x18850717369be6986cd123f3cfe3a999be775b09,1,1,35.980000
0x1887fa9edadeab7562b01cc3f4fa246ace2c3cdd,1,1,5.000000
0x189683af2c08409893e0ca32090d802f17bf9b8d,1,1,1.610000
0x18a30cd7c0b47c9c47dfb8e9e3e77687d9b27580,1,1,57.840000
0x18a65d4e550178ff91dbe1c590b787c010513445,1,1,0.004000
0x18b3df08946a060ba6ef731c467bb80510af521e,1,1,0.100000
0x18b47bce2bf8251f4d03f679b9fb2b6480402708,1,1,1137.230000
0x18dd14af7eb2cf3ca2d8d9fcf2bc8a89c86add62,1,1,0.005000
0x18e0e443f24070ad930340585453d138d486fb82,1,1,0.100000
0x18f120ebca0374be9baf5d7c04a8dd5bc322ac35,1,1,4.990000
0x18f4880f9afc6a0ff3bcab64abca24ca10b3ef96,1,1,0.100000
0x1902ef296bc5a61a5fc43fd734cc3c12b26f400d,1,1,510.000000
0x1906e283ee9ce501c6844b8f8185acdeedf09c70,1,1,0.010000
0x190f4d634c5f47d86c133a97d4efa9ac33e9080b,1,1,0.360000
0x1911039460a6ea281fba0e776b734a856b2522e6,1,1,51.020000
0x19164fcb68ae1d7792c79a76baf0d16b295517f8,1,1,0.010000
0x19171c77d779cc956a4b98f32b5e9882430a64c7,1,1,20.410000
0x19243aba25e0e05dfb063ac2bc1919e57ff6fe0a,1,1,12.610000
0x193701f302d281a3e80f90a489cd8c35b3308c94,1,1,0.000099
0x1943b426491070f2cfc29fe9d2a7fcb320ecd548,1,1,158.420000
0x194b69f1939abacc3f3352a4537e9d6aa27260d6,1,1,2.020000
0x194e2ec02f00d59b7bb735d540d6b100adcc8929,1,1,58.660000
0x1958fc54b20c6276e5cf85b7538426d7fabb3640,1,1,0.005000
0x1959fff72bfd7bbf3a103126a92abc13630de8b2,1,1,0.450000
0x19674a87738b81210b8f96b951be0ab94a42d42b,1,1,0.001000
0x19779fcb3bba7005aae397d215b7453116f44a61,1,1,5.300000
0x1979f0fd976d79944ff1f9e6380cd8b3b3062a2d,1,1,0.100000
0x197c75dd7a057a84618ad23daf1a126fbda607f2,1,1,0.100000
0x19838f15bb54346ca4c2c89bbe313813869bf94a,1,1,0.010000
0x19853320449737279fd2d4c2b53beb2596700986,1,1,0.100000
0x1987882fce19011a5d2de9ad700bc2408b883e7b,1,1,0.100000
0x198fbf3d8750ca0e78f362a4c383c483b22b5bbf,1,1,23.540000
0x19933990ffc334d249ef3d4212ac922d09c6cf74,1,1,0.450000
0x19a2c8d9c9bda2b6bc4c55fe27b9a11f8f65f184,1,1,115.310000
0x19b8c952f9ef2677f7661b299a497d7cc6b6a66d,1,1,0.010000
0x19b96d27f32c8181b3143a4405919d14cbce4514,1,1,0.003000
0x19c2b1462937311bfc5a7cf89ece56590bd5b122,1,1,0.010000
0x19c7b532971f3fdba865fbbffe61c11593f4dae7,1,1,0.010000
0x19c81ff785b7064456f6e00ec5c65f25b7387ecd,1,1,0.003000
0x19d06209cf19f7ab6be79fdcbca8ed9f968bf211,1,1,200.000000
0x19d6533ef4ff84aad2a1c0c4ede0ffbe59190f45,1,1,13.130000
0x19dc641d01b8bf92f9ce1b30d827de89d0f07664,1,1,132.000031
0x19e2739c6ab74755d6808345f071f55520d04f24,1,1,33.720000
0x19f84286ce3f8cd386238adb521c9b3c3ea93e73,1,1,0.010000
0x1a14b645055dd0440443c3454febd35b4b1ed284,1,1,6.140000
0x1a1c17273f831297de14a2548fcf104e2207b779,1,1,589.610000
0x1a2424cd137476462a29c37e531233731a4bd72c,1,1,3.650000
0x1a24f566a5ca89a72f145389f3a15ba37c1dc264,1,1,0.100000
0x1a2e323c74e957ec4b12269798d3c94f41d920ed,1,1,57.620000
0x1a3e17fe4411fe3f6bfa8d7108c66b58c2ea0295,1,1,581.930000
0x1a3f315a272fb514bb473053c9ba658af09f8b83,1,1,0.477097
0x1a509531f2db524ac47ea70fc12185a77ed87a94,1,1,0.100000
0x1a6ca74f3b76f9608bb1ae831e445733e87cfe8d,1,1,44.670000
0x1a73e9cb0b440d8c43aa022fad512913e3546f3d,1,1,0.010000
0x1a7a17cbddeca417ebbe766ef0919288cd11ba66,1,1,0.010000
0x1a930d4f27d7b91abc2036c3ce0470eebc7aa3bd,1,1,10.000000
0x1aad04e936a02e200f0189ec577a5fbaead6bb18,1,1,1000.000000
0x1ac3dbddba1d7e0f14b5ff604b54cbf46f1c6df9,1,1,0.100000
0x1adcb2d195413dcab518a1b2cb354942e3a0dab4,1,1,115.320000
0x1ae15675b37daaa29fbb5c38f17d464c74da3477,1,1,0.000010
0x1ae28ce3bea0297d95cb2eab304c5b789e2ca441,1,1,77.180000
0x1ae3abb1a3646d54aeda1d6e6f7f65ada0c62b6b,1,1,35.870000
0x1af7c950e85468b65e6f86ed2e44ce37c64e258a,1,1,0.010000
0x1b0634a6289c642f2ade2f54742ed5e6e8a7c88b,1,1,11.600000
0x1b23a7c5aef3082c02308880d2f12c54d74f4128,1,1,198.800000
0x1b2a37dacf07eb9cc83b9d90139ae53921092f6b,1,1,0.100000
0x1b2be1359ff60675c1afffced027ac2d285092cc,1,1,0.100000
0x1b35ab6e142da1537043cc5044e7fe8e70dbdcc6,1,1,0.100000
0x1b83c55fe04ea13f7e00e0e9030a114220cd5cb9,1,1,22.130000
0x1b9940ca06b71e0428e124ce8742f744ca552bbe,1,1,0.010000
0x1b996245ca04f9cb245ccf242eba1617609670cd,1,1,25.470000
0x1b9cbbafa647f11163d18a04a3035a56230d29e9,1,1,20.000000
0x1bc46456a499423fad621422aca33ddee0116147,1,1,22.150000
0x1bc7b085afec872e616d032a8830598cfe2639bb,1,1,0.010000
0x1be059b74e2b23444d0e65c04445ddfdca661b6e,1,1,65.000000
0x1be31a04c9b5b4272b8270f6ee735be5f08cdd3b,1,1,21.720000
0x1be8795b57194a3f420f091dfdab06704f0e2f34,1,1,115.560000
0x1bf249a8872b052229e1b6c59e0e509426713063,1,1,0.010000
0x1c0c2e561b1405fe6f97ae24095368ccecd090d3,1,1,2.960000
0x1c17cbc8aee307ff6a3c799326d3f3fc65ba7a24,1,1,0.010000
0x1c18d6fe33b169ebab74ef935297c375e5cf4b7f,1,1,0.010000
0x1c2bfc6d54a05a0004b79b97a83b09d5f9c61b78,1,1,12.890000
0x1c33ca02052c172b97a1bdbe071160a40e56dc9b,1,1,0.100000
0x1c470d9040116a2bf3f4a2887e2217a15c30fe2b,1,1,0.100000
0x1c4e8186ed4a1c5a7d905c64594bcf4ec51c88f4,1,1,101.000000
0x1c4f5a0738f893df6591ba3663c6a336a9ce748b,1,1,44.930000
0x1c6226764983170c41534ea61d0aa07f035dffca,1,1,0.010000
0x1c680173f1b5dce4ff5dea530da1457ccbe92e23,1,1,0.010000
0x1c830235cce2697c3a1af9d04b20b7eb642cbfa8,1,1,252.360000
0x1c832cb9247f65ca362a3c4ca13671a2e1cb7b10,1,1,35.008449
0x1c84c155af17d71589e09f7f921305e67162023a,1,1,100.000000
0x1c86c0f8c9b1d03d1dd1bc2492661309d12eca5f,1,1,0.100000
0x1c99cfc4b5aabba5f4e52d4289d485081155b9ec,1,1,22.570000
0x1c9c0c0df619b11fe582d864a5eacdb880f4b0b4,1,1,568.840000
0x1cab3e6caa21335c41b4e21011327330ddaf8f3a,1,1,140.000132
0x1cb85c006833e07dfc20f3f7010a3dd5a6b9e829,1,1,0.100000
0x1cb93ac2d59a7c1f6de95932c54fdd80a0982187,1,1,56.850000
0x1cc67ff3b5969e7d5fdf9d12fd70e0baca00ecc1,1,1,0.100000
0x1cf120759186330a8f8344cc29dbdae9bc3443b6,1,1,0.020000
0x1cf1a33feb5747fa08a905056a31e9eeee5c674e,1,1,0.406461
0x1d1173c1465c9a01f6afa38b36cc1125cc55c71a,1,1,0.050000
0x1d213a8285e859933747467f4e661075dcdba109,1,1,0.004000
0x1d28dd92de64ea2af91e11b8a83c59713220362c,1,1,0.100000
0x1d2e6498377a3e2129a91758c19dfbb67efc9edc,1,1,57.240000
0x1d302670c194711371fca0b224bff17c9001b0e0,1,1,1020.000000
0x1d34953c284274be4d596bac1ffa1232f45b1135,1,1,32.711599
0x1d476ccb2c22e4cc9ed718e000aa4b81239d7d38,1,1,0.010000
0x1d4d69dbefccdea001a9551e50519a6d0257f2f3,1,1,0.100000
0x1d5145cbd55b05bed7ef583111d25e9a8991ee84,1,1,0.055361
0x1d571b8454639540082479989ba9014cc674f48b,1,1,0.100000
0x1d5753389f14d999b111b78efcd15725ac9541bc,1,1,100.000000
0x1d5ccd077aa811e87cba17dc2c7d128a84abe148,1,1,0.100000
0x1d63b71cefe4ada0c4195030b4ce33def4e06e21,1,1,202.050000
0x1d75e0c38297820a721fc6b26d5a19e636003a34,1,1,0.010000
0x1d76f97c41e317b5a4d938e2e1b5ee3c2e39e609,1,1,0.003000
0x1d7c1ce841ddbbedc5edf8c7adc445ebe2e9d0dc,1,1,44.550000
0x1d7eec01596ef0ee616e5cf074b86cc33576e744,1,1,0.010000
0x1d9872746838b0070e77d3ff6cbe6c7ffff643d5,1,1,0.005000
0x1d9d2bcbfead3dbad808658da19feaf47c0bd0c3,1,1,46.880000
0x1d9f59f7761aa87f1b2f7598988f5136425cde60,1,1,0.005000
0x1dace1c45eb6aec9976b1cb0749d821f375e9562,1,1,20.200000
0x1db64655f63828570df3c060c0f5e28cf3024ec2,1,1,1144.000000
0x1dbcaf404c4ed18f2c205fcb816f9585ed620abc,1,1,0.100000
0x1dc5cc10b4387c273eac00a435b80fe988084b0c,1,1,0.010000
0x1dcd54f88e8569a8b20713629b30e42a82c4db4a,1,1,0.100000
0x1ddca493596139c122509d5e4729108996b6cd4a,1,1,26.660000
0x1de93bde9efd7b09b206651c993747a31c58f579,1,1,0.010000
0x1dedb3451508454a924604b17f3fb25f181f3055,1,1,0.010000
0x1defcdc28159520addbdd98c1f8af2e88b299a22,1,1,45.280000
0x1dfd33901d08d7fbef675f6d02818169d1f30d7f,1,1,2.200000
0x1dfe211397ddd7737e0a2a2376b17dc51ccf0054,1,1,0.010000
0x1e015809f0dcfb51ac0a7ed65f5f4bc0d24439c6,1,1,0.100000
0x1e1143f997dd1820c1e69bf510f2566843966df4,1,1,113.030000
0x1e337933b7251c2a99e53626665053f312db92b3,1,1,3.241421
0x1e36322292725f408e2a5b9a4610a8ce48dd45aa,1,1,0.004000
0x1e3c969405649f9a9f89929b0139c14924a34709,1,1,289.870000
0x1e51747612373d38604dc7728d1b131d90d1e314,1,1,21.000000
0x1e525b43db3c6e284216d1303df179d196771d38,1,1,3.000000
0x1e55d53a5336a29fbd5ab7ac7624c48968e8d900,1,1,237.542981
0x1e58cb8eda01395f95f3fccf67e0566d516b85d5,1,1,156.930000
0x1e5f3ad01235f40c2d41c4b0d03b9b05c3b39f2e,1,1,232.250000
0x1e67fcc806efe735f29366eebe25e6387d979ed5,1,1,0.100000
0x1e68670d8e5ca7949427d48ee175ebfd0763ee3a,1,1,0.010000
0x1e6a08c084c9d2b4447519650d65941c2b490a1d,1,1,0.100000
0x1e6e32c022d42353e5217197a584245149f6f5df,1,1,58.800000
0x1e6f052c822c05888c23a2c1deaeb863faeb30e7,1,1,0.100000
0x1e72c274ce052582e1b39e22dda3eda1ec0e6792,1,1,0.010000
0x1e7582dab48a04b326704710d5e2d8e99c4a52c6,1,1,5.000000
0x1e89eb79a776b83192842852eda8fc27985f62e9,1,1,500.024921
0x1e998dc3ba1a27340f4f4e2299bde464e84f2982,1,1,23.580000
0x1ea335099278f7283773e4fd4081aeec37422792,1,1,0.010000
0x1ea8c415186fefffaac3c78e505582796cb2b14d,1,1,0.010000
0x1ebf34ad93a525416e78981c0c92a4f40b4b6876,1,1,0.001000
0x1ee22c8cb8e42b39d2ec9c86e8eb93b072d54afa,1,1,116.440000
0x1ef50d8870d78f135b5cf2ef60a86d3039f1fc46,1,1,0.100000
0x1f10541220f93ef92401602ac03b88afa131b15d,1,1,0.010000
0x1f12e85f9fd8564065f579632b9b582b1db2f53a,1,1,0.000010
0x1f15980bbb07b47937f47a1dfb05133eba6ff53a,1,1,1.000000
0x1f1bbecf8405f9ee2291b05ada4a271621fa83be,1,1,0.010000
0x1f2aac2efb02aab1f19bb28c8c0c558266e23943,1,1,102.570000
0x1f323ffe088ece80328275becc6b2d2c80247df1,1,1,26.370000
0x1f3ae6e6f9b1a73f70d0c7984d2e0cdf9480cee1,1,1,0.005000
0x1f419c916c3cd8893b8413a85e5e78f6b7b9d1d0,1,1,0.003000
0x1f5e84f3c94b667730c51fc2a8802b1c6cc0d44d,1,1,0.100000
0x1f646a77bef3ccfda5075d794c691fd865f58ecf,1,1,83.640000
0x1f6df323a4f4f42a0128f371d57f4117538ed22a,1,1,407.000000
0x1f7015cc59dd9bb58f2b8133c76eba876fb1748c,1,1,23.000000
0x1f76c9693522733ce61ceb5f7a480187d7d88d0d,1,1,26.000000
0x1f9871c48dcbeee5bfada8289f475529126b6b2e,1,1,510.180000
0x1fa2622eeaf605a128058101693570c9617d93d1,1,1,582.120000
0x1fabf362037fa1a3b05c4d17d0da1e4f2bf65a24,1,1,725.000000
0x1fade4fc1f7059ce1a0c7d4a7507bcaea51623d0,1,1,58.711201
0x1fb6079d39ef849030327c3b1444199269f2439e,1,1,0.100000
0x1fcaa71ccc56dc560b8e72c9face3db69c351029,1,1,0.001000
0x1fd44de40224cddc9c717f15296d25f2be168453,1,1,0.650000
0x1fd588fcd891d5847063579395c49543df132b8a,1,1,20.410000
0x1ff2452a55ab9e53100b3a1b6ecdc7148c751e9b,1,1,0.100000
0x1ff9504bd3854c5196ceaae92c98f3c0486c2234,1,1,23.110000
0x200298b2ca8894cdfa974baf899661b61e41858f,1,1,0.100000
0x2007dcdc7308f786d7fc94da36ea7fe50444355e,1,1,31.980000
0x2033d5321470d76b85824ee7fcb649a11ce7cb1a,1,1,10.470000
0x203d470f04573e828630503b3977238d0910d7b3,1,1,0.100000
0x2059bc5ff5bb83066b80485043a7df7d05b386f6,1,1,0.100000
0x20730540a749daa80efccb470a2ae4cffa508717,1,1,5.028582
0x207d71d9baccb2605b33ffa163554a55fcf16820,1,1,0.100000
0x2081c2d9eac499cbba6502d665b84119dd0075ec,1,1,10.000000
0x208ac712b53e822432fb17e84a5d6cf81d3de10f,1,1,347.180000
0x2092477f4645b315c701a355500dbb313b7b9e4d,1,1,56.230000
0x209f067a9312cab10796eb468bb6a5f2ef7940c9,1,1,0.010000
0x20a59a5c90f9ff926ff74315609c16ae7fd09253,1,1,0.100000
0x20d3734d30131cafe25114088b9c852a033add45,1,1,200.000000
0x20d78d97dd3091c05ad9c31aa2f6dc3c1aae98e2,1,1,0.005000
0x20e468fd985e119b7b303f42654b8f3313e330d7,1,1,227.490000
0x20e63b0973e10e10967b299715f1580ce866f018,1,1,115.320000
0x20f444e714b1db28b8b7673e7d2abd9039b667a2,1,1,43.860000
0x20f6ee51340adeed01a59b0e65cb3703f3dc860c,1,1,30.017133
0x20fae895983440980fe526add62e488d0259004d,1,1,0.100000
0x21106c56b9bf88f932fb6d3267c3295db6685c0c,1,1,137.710000
0x2113a1506b4209f15b008fbab43cadf2b09b3005,1,1,100.000000
